kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,14.28,28,-53.3561,-3.461,0.29,42.86,57.14,0,42.86,53.57,46.43,0.1818,1.2807
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,26.66,30,-34.4226,-1.7438,46.38,36.67,63.33,3.33,36.67,50,50,0.1465,-1.3284
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60,5,1.4918,0.0836,100,20,80,20,40,40,60,0.1707,-5.3242
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,15.38,26,-54.4965,-3.4183,0,42.31,57.69,0,53.85,38.46,61.54,0.1232,3.4978
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,33.34,30,-34.4226,-1.7438,46.38,33.33,66.67,3.33,36.67,56.67,43.33,0.3176,-4.4325
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60,5,1.4918,0.0836,100,20,80,100,100,60,40,0.3689,-7.1057
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,0,24,-53.3561,-3.2865,0,50,50,0,54.17,29.17,70.83,0.0554,7.5189
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,33.34,30,-34.4226,-1.7438,46.38,33.33,66.67,6.67,26.67,56.67,43.33,0.366,-7.6826
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60,5,1.4918,0.0836,100,20,80,80,80,60,40,0.5012,-14.5934
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,15.78,19,-51.3192,-2.7688,1.32,42.11,57.89,10.53,57.89,10.53,89.47,0.3648,19.3686
