kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.78,6470,-14.4568,-6.4271,27.22,41.61,58.39,0.05,46.88,32.78,67.22,0.1238,0.0115
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,10.62,1998,-3.699,-1.4365,27.22,44.69,55.31,4.85,46.45,35.44,64.56,0.0579,-0.0505
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,60.28,856,0,-0.0003,27.22,19.86,80.14,31.31,42.76,26.99,73.01,0.0975,0.0372
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,5.94,3657,19.4338,4.6448,27.22,47.03,52.97,0.11,48.97,41.97,58.03,0.0433,0.0509
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.62,2013,4.4365,1.4303,27.22,47.69,52.31,4.72,48.68,38.2,61.8,0.0262,0.0397
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.32,6470,-14.4568,-6.4271,27.22,44.84,55.16,0.4,47.47,35.5,64.5,0.1284,0.0281
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,13.42,1998,-3.699,-1.4365,27.22,43.29,56.71,10.36,45.7,39.09,60.91,0.1592,-0.2817
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,71.5,856,0,-0.0003,27.22,14.25,85.75,34.35,40.54,30.02,69.98,0.2711,0.0625
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.18,3657,19.4338,4.6448,27.22,50.59,49.41,0.44,49.41,48.54,51.46,-0.0153,0.2022
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.6,2011,4.4373,1.4313,27.22,46.2,53.8,10.54,49.63,40.48,59.52,0.0858,0.1636
