kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.96,3943,-13.7277,-6.539,43.64,41.52,58.48,0.03,49.05,38.83,61.17,0.1098,-0.0194
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,7.78,1104,-3.3344,-1.4889,60.14,46.11,53.89,4.8,49.28,37.23,62.77,0.0345,-0.0142
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,54.44,338,-0.0587,-0.0269,65.13,22.78,77.22,39.64,52.07,42.31,57.69,0.2422,-0.1782
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.64,1518,17.5991,4.6877,81.58,46.18,53.82,0.07,48.95,42.82,57.18,0.0571,0.0456
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,8.46,863,3.7858,1.4348,70.11,45.77,54.23,5.91,48.44,40.44,59.56,0.0497,0.0269
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.64,3941,-13.7344,-6.539,43.63,46.18,53.82,0.38,49.94,38.19,61.81,0.101,-0.0574
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.78,1104,-3.3344,-1.4889,60.14,44.11,55.89,11.14,49,38.04,61.96,0.1119,-0.0503
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,76.34,338,-0.0587,-0.0269,65.13,11.83,88.17,48.22,54.14,44.67,55.33,0.5113,-0.3305
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.68,1518,17.5991,4.6877,81.58,51.84,48.16,0.66,52.5,49.28,50.72,-0.0629,0.1378
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,12.64,863,3.7858,1.4348,70.11,43.68,56.32,14.02,49.59,43.11,56.89,0.1108,0.0039
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.54,3939,-13.7393,-6.5393,43.62,47.73,52.27,0.66,49.48,38.74,61.26,0.0747,-0.094
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.66,1104,-3.3344,-1.4889,60.14,41.67,58.33,15.67,47.55,37.68,62.32,0.2236,-0.0917
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,78.7,338,-0.0587,-0.0269,65.13,10.65,89.35,47.93,52.96,47.93,52.07,0.7306,-0.4963
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,9.88,1518,17.5991,4.6877,81.58,54.94,45.06,1.45,52.31,52.31,47.69,-0.1643,0.2573
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.1,863,3.7858,1.4348,70.11,41.95,58.05,19.35,49.13,45.77,54.23,0.2278,-0.0762
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.76,3934,-13.7538,-6.5463,43.59,50.38,49.62,1.96,50.23,40.85,59.15,-0.0169,-0.2164
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,31.88,1104,-3.3344,-1.4889,60.14,34.06,65.94,22.83,45.83,40.85,59.15,0.5763,-0.076
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,84.62,338,-0.0587,-0.0269,65.13,7.69,92.31,48.52,50.89,51.48,48.52,1.1057,-1.0086
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.36,1518,17.5991,4.6877,81.58,57.18,42.82,3.75,52.24,54.94,45.06,-0.337,0.5109
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,21.2,863,3.7858,1.4348,70.11,39.4,60.6,29.2,51.1,50.41,49.59,0.3496,-0.118
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,34.94,292,-7.4293,-2.8044,21.16,67.47,32.53,0,52.74,53.77,46.23,-0.1691,-0.1047
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.14,3083,-3.0224,-1.1992,39.11,51.57,48.43,5.94,49.72,41.26,58.74,-0.0171,-0.0205
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,53.68,1334,-0.0602,-0.0263,52.77,23.16,76.84,37.11,49.1,35.76,64.24,0.2031,-0.0335
