kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.78,1632,-14.4609,-5.7462,37.22,44.61,55.39,0.12,49.88,34.8,65.2,0.0806,-0.0172
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,0.92,541,-3.6023,-1.2399,53.12,49.54,50.46,4.99,52.5,32.35,67.65,0.0049,0.0956
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,50.9,224,-0.0781,-0.0249,57.33,24.55,75.45,33.04,47.77,41.96,58.04,0.2279,0.1416
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.54,1220,21.1364,4.6328,77.93,46.23,53.77,0.08,50.74,39.59,60.41,0.0592,0.0777
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.26,635,4.8985,1.458,63.23,47.87,52.13,4.25,50.55,33.23,66.77,0.0348,0.0761
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,8.22,1632,-14.4609,-5.7462,37.22,45.89,54.11,0.43,49.57,36.34,63.66,0.0974,-0.0577
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,7.2,541,-3.6023,-1.2399,53.12,46.4,53.6,11.65,51.39,33.09,66.91,0.0782,0.2274
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,74.1,224,-0.0781,-0.0249,57.33,12.95,87.05,40.18,45.09,42.86,57.14,0.5385,0.3897
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.98,1218,21.0785,4.6319,77.94,49.01,50.99,0.08,50.9,45.48,54.52,0.0212,0.3379
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.86,635,4.8985,1.458,63.23,44.57,55.43,11.97,48.98,35.12,64.88,0.1278,0.1142
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,5.4,1632,-14.4609,-5.7462,37.22,47.3,52.7,1.29,48.35,37.68,62.32,0.1013,-0.0609
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,14.24,541,-3.6023,-1.2399,53.12,42.88,57.12,17.93,51.76,33.27,66.73,0.1529,0.3343
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.46,224,-0.0781,-0.0249,57.33,10.27,89.73,42.86,46.88,37.95,62.05,0.6668,0.6054
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.16,1216,21.0785,4.6328,77.95,49.92,50.08,0.16,50.58,47.12,52.88,0.006,0.5747
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.86,635,4.8985,1.458,63.23,44.57,55.43,18.74,50.71,36.85,63.15,0.1255,0.1311
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.86,1632,-14.4609,-5.7462,37.22,49.57,50.43,3.31,46.63,41.12,58.88,0.0183,-0.1343
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,20.88,541,-3.6023,-1.2399,53.12,39.56,60.44,26.25,52.31,31.24,68.76,0.3654,0.7674
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,82.14,224,-0.0781,-0.0249,57.33,8.93,91.07,43.75,47.32,37.5,62.5,0.7787,1.0859
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.42,1212,21.2071,4.6407,78.03,54.21,45.79,0.99,51.57,45.05,54.95,-0.1799,1.1313
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,17.66,634,4.8926,1.4578,63.2,41.17,58.83,27.44,53.63,38.8,61.2,0.2538,0.3087
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,25.58,86,-9.55,-2.8026,29.2,62.79,37.21,0.0,50.0,45.35,54.65,-0.2646,0.0946
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.72,1716,-3.473,-1.11,46.42,52.86,47.14,5.94,50.35,30.65,69.35,-0.0286,0.0081
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,51.68,770,0.0373,0.0076,58.16,24.16,75.84,37.14,52.6,31.69,68.31,0.1823,-0.0157
