kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,33.34,15,-20.245,-1.1058,1.44,33.33,66.67,0,40,40,60,0.0413,-0.052
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100,1,-7.5061,-0.324,0,0,100,0,0,100,0,0.5172,-13.6788
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,0,18,100.0877,3.1749,100,50,50,0,50,38.89,61.11,0.0433,0.3941
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,11.12,27,50.9316,1.262,18.48,55.56,44.44,3.7,51.85,48.15,51.85,-0.0054,-0.4907
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,7.7,13,-20.5208,-1.1058,1.12,53.85,46.15,0,53.85,7.69,92.31,-0.0257,0.8127
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100,1,-7.5061,-0.324,0,0,100,0,0,100,0,0.755,-17.8975
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,11.12,18,100.0877,3.1749,100,55.56,44.44,0,55.56,50,50,-0.264,0.2546
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,11.12,27,50.9316,1.262,18.48,55.56,44.44,11.11,51.85,40.74,59.26,-0.0337,-0.9642
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,63.64,11,-21.6559,-1.0789,0,18.18,81.82,0,45.45,9.09,90.91,0.1028,1.2808
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100,1,-7.5061,-0.324,0,0,100,0,0,100,0,0.848,-19.3038
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,11.12,18,100.0877,3.1749,100,55.56,44.44,0,55.56,50,50,-0.4678,-2.3832
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,11.12,27,50.9316,1.262,18.48,44.44,55.56,18.52,48.15,37.04,62.96,0.3226,-0.4458
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,33.34,6,-21.0883,-0.9668,0,33.33,66.67,0,50,0,100,0.2065,1.8205
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100,1,-7.5061,-0.324,0,0,100,0,0,100,0,1.0133,-19.7561
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,22.22,18,100.0877,3.1749,100,61.11,38.89,0,50,55.56,44.44,-0.5872,-10.5109
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,18.52,27,50.9316,1.262,18.48,40.74,59.26,37.04,59.26,44.44,55.56,0.3277,-3.2841
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,33.34,15,-38.7512,-2.386,9.18,66.67,33.33,0,33.33,53.33,46.67,-0.1247,-1.8211
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,18.52,27,-23.7893,-1.4601,20.96,40.74,59.26,0,44.44,40.74,59.26,0.1072,-0.376
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,0,6,0.0633,0.0034,39.59,50,50,33.33,66.67,33.33,66.67,0.1181,-1.2758
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,7.7,13,23.6687,1.2736,55.76,53.85,46.15,0,38.46,46.15,53.85,-0.1445,1.8854
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,73.34,15,-38.7512,-2.386,9.18,86.67,13.33,0,53.33,20,80,-0.4058,0.7778
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,20,25,-24.4969,-1.4797,20.72,40,60,4,44,36,64,0.1129,-1.8069
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,100,6,0.0633,0.0034,39.59,0,100,83.33,83.33,66.67,33.33,1.1997,-5.6124
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,23.08,13,23.6687,1.2736,55.76,61.54,38.46,0,46.15,46.15,53.85,-0.2789,2.9535
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,60,15,-38.7512,-2.386,9.18,80,20,0,46.67,20,80,-0.6678,0.4145
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,4.34,23,-24.9195,-1.4804,20.71,47.83,52.17,13.04,47.83,34.78,65.22,0.0544,-1.3084
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,100,6,0.0633,0.0034,39.59,0,100,83.33,83.33,66.67,33.33,1.3215,-14.9896
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,7.7,13,23.6687,1.2736,55.76,53.85,46.15,15.38,46.15,46.15,53.85,-0.2614,4.1281
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,66.66,12,-41.5012,-2.5035,7.69,83.33,16.67,0,41.67,33.33,66.67,-1.2481,-4.9298
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,23.8,21,-25.2477,-1.515,20.27,38.1,61.9,38.1,47.62,28.57,71.43,0.5108,-3.5936
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,100,6,0.0633,0.0034,39.59,0,100,83.33,83.33,66.67,33.33,1.691,-4.9146
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,23.08,13,23.6687,1.2736,55.76,61.54,38.46,53.85,53.85,69.23,30.77,-0.2332,-9.43
