kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.52,1946,-23.0104,-6.7793,50.52,42.24,57.76,0.05,49.28,33.81,66.19,0.1128,0.0164
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,5.2,903,-5.0874,-1.4399,69.22,47.4,52.6,5.2,52.27,33.55,66.45,0.0195,0.0686
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,51.44,276,0.0416,0.0141,72.71,24.28,75.72,38.41,53.62,38.04,61.96,0.2222,0.0784
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.8,2127,39.2436,5.7564,83.18,45.6,54.4,0.0,48.99,40.43,59.57,0.0624,0.3114
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,1.92,728,5.3025,1.3759,75.22,50.96,49.04,6.04,53.71,39.29,60.71,-0.0096,-0.0894
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.38,1944,-23.0192,-6.7818,50.48,46.81,53.19,0.36,51.59,37.09,62.91,0.096,0.0977
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,9.42,903,-5.0874,-1.4399,69.22,45.29,54.71,11.41,49.72,36.21,63.79,0.0905,0.0889
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,73.92,276,0.0416,0.0141,72.71,13.04,86.96,44.93,51.45,38.77,61.23,0.5207,0.2032
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.84,2127,39.2436,5.7564,83.18,49.08,50.92,0.05,49.51,45.46,54.54,0.0176,0.9276
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,1.92,728,5.3025,1.3759,75.22,49.04,50.96,14.42,55.22,42.03,57.97,0.0172,-0.1804
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.9,1943,-23.0215,-6.7832,50.46,49.05,50.95,0.82,49.25,38.81,61.19,0.0318,0.142
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.3,902,-5.0895,-1.4398,69.22,44.35,55.65,15.3,50.89,34.81,65.19,0.1525,0.2292
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,86.24,276,0.0416,0.0141,72.71,6.88,93.12,45.29,51.09,41.3,58.7,0.7721,0.3461
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.12,2127,39.2436,5.7564,83.18,51.06,48.94,0.33,47.48,47.2,52.8,-0.0339,1.5276
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.32,728,5.3025,1.3759,75.22,46.84,53.16,19.51,54.53,45.19,54.81,0.081,-0.3342
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.68,1942,-23.0234,-6.7847,50.46,51.34,48.66,2.99,50.0,38.41,61.59,-0.0748,0.2088
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,20.04,898,-5.1137,-1.4318,69.23,39.98,60.02,23.05,52.23,34.74,65.26,0.3151,1.0686
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,85.5,276,0.0416,0.0141,72.71,7.25,92.75,45.65,50.0,39.86,60.14,0.974,0.56
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,10.68,2127,39.2436,5.7564,83.18,55.34,44.66,2.3,47.44,49.69,50.31,-0.2311,2.7438
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,22.26,728,5.3025,1.3759,75.22,38.87,61.13,28.57,55.08,40.52,59.48,0.3697,-0.1286
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,32.68,202,-12.0212,-2.6797,11.97,66.34,33.66,0.0,52.48,42.08,57.92,-0.2027,-0.1409
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.52,2236,-4.5716,-1.1193,33.09,53.26,46.74,6.08,51.21,31.57,68.43,-0.0314,0.0505
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.32,966,-0.0406,-0.0087,47.12,24.84,75.16,35.71,48.65,31.37,68.63,0.2343,-0.0524
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,30.5,259,13.7006,2.8111,83.02,65.25,34.75,0.0,51.35,66.41,33.59,-0.2425,0.1272
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.66,2317,5.4012,1.2615,63.28,51.83,48.17,6.21,50.02,40.83,59.17,-0.0279,0.2788
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,66.34,202,-12.0212,-2.6797,11.97,83.17,16.83,0.99,58.42,40.59,59.41,-0.7265,0.6184
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.88,2234,-4.5751,-1.1193,33.09,50.94,49.06,16.97,49.37,35.85,64.15,-0.0217,0.0098
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.18,966,-0.0406,-0.0087,47.12,14.91,85.09,44.62,50.31,30.33,69.67,0.4563,0.2323
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,52.12,259,13.7006,2.8111,83.02,76.06,23.94,1.93,51.35,77.61,22.39,-0.6793,0.806
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.82,2317,5.4012,1.2615,63.28,52.91,47.09,16.4,49.12,45.36,54.64,-0.0504,0.6854
