kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.94,3146,-18.5541,-6.1153,39.08,42.53,57.47,0.1,48.79,34.08,65.92,0.0963,0.0651
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.2,943,-5.0873,-1.4259,39.08,43.9,56.1,4.67,45.6,38.92,61.08,0.0858,-0.0203
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,65.04,326,-0.0,-0.0,39.08,17.48,82.52,30.67,42.02,28.53,71.47,0.1419,-0.043
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.9,1692,36.9826,4.8974,39.08,48.05,51.95,0.18,50.71,41.49,58.51,0.0303,0.1766
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,5.44,1011,6.3223,1.449,39.08,47.28,52.72,4.55,47.97,39.56,60.44,0.0417,0.1059
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.22,3146,-18.5541,-6.1153,39.08,45.39,54.61,0.54,49.52,36.2,63.8,0.114,0.2078
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.14,943,-5.0873,-1.4259,39.08,44.43,55.57,10.39,47.08,39.98,60.02,0.1556,-0.1316
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,73.54,325,-0.0,-0.0,39.08,13.23,86.77,31.38,40.0,33.54,66.46,0.3329,-0.5373
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.5,1692,36.9826,4.8974,39.08,52.25,47.75,0.3,52.01,46.34,53.66,-0.0544,0.5542
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.7,1010,6.3255,1.4495,39.08,44.65,55.35,9.11,49.31,40.3,59.7,0.0869,0.4681
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.76,3146,-18.5541,-6.1153,39.08,46.12,53.88,1.02,48.0,38.75,61.25,0.1363,0.4354
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.32,943,-5.0873,-1.4259,39.08,39.34,60.66,13.47,45.6,40.19,59.81,0.2865,-0.4588
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,80.92,325,-0.0,-0.0,39.08,9.54,90.46,36.31,39.69,36.62,63.38,0.5484,-0.7908
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.8,1692,36.9826,4.8974,39.08,53.9,46.1,0.53,52.25,47.87,52.13,-0.1162,0.997
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.74,1008,6.3289,1.4521,39.08,46.13,53.87,13.1,50.5,40.67,59.33,0.0862,0.585
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.04,3146,-18.5541,-6.1153,39.08,48.98,51.02,2.86,48.06,39.13,60.87,0.0502,0.9143
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,32.34,943,-5.0873,-1.4259,39.08,33.83,66.17,19.62,42.31,41.89,58.11,0.514,-0.8251
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,85.24,325,-0.0,-0.0,39.08,7.38,92.62,41.23,42.15,37.54,62.46,0.8834,-2.0809
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,13.6,1692,36.9826,4.8974,39.08,56.8,43.2,1.24,50.24,47.99,52.01,-0.2783,2.2392
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.26,1003,6.3286,1.45,39.08,41.87,58.13,21.83,52.34,43.07,56.93,0.2335,0.5987
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,22.34,206,-10.3561,-2.8628,62.61,61.17,38.83,0.0,56.31,34.95,65.05,-0.1825,0.663
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.24,3062,-4.6358,-1.151,71.69,52.12,47.88,5.65,49.71,31.45,68.55,-0.0282,0.0597
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,48.29,1402,0.0,0.0,78.01,22.68,70.97,34.38,47.22,30.81,69.19,0.1659,-0.0629
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,21.8,936,8.1559,1.7946,87.55,60.9,39.1,1.6,52.99,60.9,39.1,-0.1857,0.2839
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.46,1512,3.3534,0.8288,82.22,50.73,49.27,9.46,50.33,39.48,60.52,-0.0083,0.0533
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,44.66,206,-10.3561,-2.8628,62.61,72.33,27.67,2.91,50.49,37.38,62.62,-0.753,1.0711
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.18,3060,-4.6358,-1.151,71.69,53.59,46.41,15.56,50.23,32.71,67.29,-0.064,0.1947
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,65.62,1402,0.0,0.0,78.01,14.05,79.67,38.94,44.22,30.6,69.4,0.4229,-0.2164
