kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,26.82,492,-40.6718,-8.5572,35.83,36.59,63.41,0,48.58,45.33,54.67,0.1765,0.1477
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,21.16,104,-14.5263,-1.6432,59.7,39.42,60.58,6.73,41.35,39.42,60.58,0.1294,0.0917
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,50,44,0.388,0.0399,66.08,25,75,38.64,56.82,43.18,56.82,0.1406,-0.6308
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.58,251,47.3112,3.3797,87.26,48.21,51.79,0,51,47.01,52.99,0.0309,0.6703
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.72,137,14.6581,1.298,72.38,50.36,49.64,4.38,54.01,48.18,51.82,-0.0174,0.0493
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,20.4,490,-40.7278,-8.5572,35.74,39.8,60.2,0,46.94,39.18,60.82,0.3152,0.3942
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,34.62,104,-14.5263,-1.6432,59.7,32.69,67.31,15.38,41.35,45.19,54.81,0.3802,1.2777
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,72.72,44,0.388,0.0399,66.08,13.64,86.36,43.18,47.73,25,75,0.3023,-0.7466
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.38,251,47.3112,3.3797,87.26,52.19,47.81,0,52.59,49.8,50.2,-0.0462,2.6626
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.72,137,14.6581,1.298,72.38,50.36,49.64,12.41,59.85,43.8,56.2,-0.0152,-1.1586
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.44,488,-40.7769,-8.5987,35.72,40.78,59.22,1.43,45.08,40.78,59.22,0.4226,0.787
