kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.58,533,-43.8728,-9.3778,33.15,40.71,59.29,0.19,48.03,46.72,53.28,0.1695,-0.0197
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,9.8,51,-13.9504,-1.344,75.26,45.1,54.9,1.96,47.06,39.22,60.78,0.0444,-0.1696
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60,30,0.2871,0.0225,82.86,20,80,56.67,63.33,50,50,0.2409,2.058
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,12.5,64,14.146,1.3937,90.25,56.25,43.75,4.69,60.94,39.06,60.94,-0.1222,-1.5304
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,27.28,11,7.2692,0.6402,81.83,63.64,36.36,36.36,72.73,45.45,54.55,-0.1655,-3.2526
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.64,531,-43.9203,-9.3937,32.89,42.18,57.82,0.56,48.4,43.13,56.87,0.2472,0.1136
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,25.5,51,-13.9504,-1.344,75.26,37.25,62.75,9.8,41.18,37.25,62.75,0.1022,-1.9655
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,53.34,30,0.2871,0.0225,82.86,23.33,76.67,40,53.33,43.33,56.67,0.4343,2.6354
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,9.38,64,14.146,1.3937,90.25,54.69,45.31,14.06,67.19,46.88,53.13,-0.1148,-3.6936
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,27.28,11,7.2692,0.6402,81.83,63.64,36.36,45.45,81.82,54.55,45.45,-0.3076,-6.7877
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,13.42,529,-43.947,-9.435,32.88,43.29,56.71,1.13,46.69,44.05,55.95,0.3307,0.0827
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,37.26,51,-13.9504,-1.344,75.26,31.37,68.63,9.8,35.29,43.14,56.86,0.4044,-4.1712
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,80,30,0.2871,0.0225,82.86,10,90,40,56.67,30,70,0.3996,3.168
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,9.38,64,14.146,1.3937,90.25,54.69,45.31,21.88,65.63,56.25,43.75,-0.2434,-5.1876
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,9.1,11,7.2692,0.6402,81.83,54.55,45.45,63.64,81.82,54.55,45.45,-0.0379,-8.0447
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,11.84,524,-44.3462,-9.4679,32.39,44.08,55.92,1.53,48.09,44.66,55.34,0.3843,-0.4386
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,41.18,51,-13.9504,-1.344,75.26,29.41,70.59,15.69,35.29,50.98,49.02,0.4439,-7.2241
