kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.46,5694,-12.2628,-5.8899,36.3,43.77,56.23,0.05,51.21,33.98,66.02,0.0842,0.0006
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,6.78,2448,-2.7528,-1.3108,52.2,46.61,53.39,5.02,49.96,31.86,68.14,0.0403,0.0324
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,53.52,839,0.0183,0.009,57.77,23.24,76.76,36.0,49.94,34.33,65.67,0.2193,0.0622
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.6,4779,15.5677,4.748,73.81,45.7,54.3,0.06,51.27,39.61,60.39,0.0572,0.0485
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,5.32,2522,3.3994,1.4238,61.91,47.34,52.66,4.72,49.68,36.56,63.44,0.0367,0.0074
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.74,5692,-12.2597,-5.8893,36.31,46.63,53.37,0.51,51.69,36.81,63.19,0.0725,0.011
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,8.0,2448,-2.7528,-1.3108,52.2,46.0,54.0,12.42,51.47,35.05,64.95,0.0731,0.1037
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,70.68,839,0.0183,0.009,57.77,14.66,85.34,42.67,49.7,38.86,61.14,0.4404,0.0284
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.24,4779,15.5677,4.748,73.81,50.12,49.88,0.54,51.64,45.53,54.47,-0.0026,0.1555
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,8.88,2522,3.3994,1.4238,61.91,45.56,54.44,11.22,50.83,39.06,60.94,0.0854,0.0258
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.68,5690,-12.2538,-5.8882,36.33,48.66,51.34,1.02,52.16,37.35,62.65,0.0391,0.0348
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,13.08,2448,-2.7528,-1.3108,52.2,43.46,56.54,17.48,52.25,36.81,63.19,0.1424,0.1638
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,76.16,839,0.0183,0.009,57.77,11.92,88.08,46.6,52.32,39.93,60.07,0.6049,0.1021
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.66,4779,15.5677,4.748,73.81,51.83,48.17,1.07,51.66,46.87,53.13,-0.0636,0.254
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.46,2522,3.3994,1.4238,61.91,44.77,55.23,16.53,52.78,39.77,60.23,0.1075,0.0208
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,1.18,5685,-12.2442,-5.8725,36.34,50.59,49.41,3.18,51.72,38.42,61.58,-0.0315,0.0746
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.74,2448,-2.7528,-1.3108,52.2,39.13,60.87,24.55,51.1,40.69,59.31,0.3521,0.3004
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,84.74,839,0.0183,0.009,57.77,7.63,92.37,48.15,50.66,41.95,58.05,0.9519,-0.1351
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,9.9,4779,15.5677,4.748,73.81,54.95,45.05,2.99,52.98,48.4,51.6,-0.2267,0.4949
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.34,2522,3.3994,1.4238,61.91,41.83,58.17,23.43,53.09,41.99,58.01,0.2327,0.1282
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,33.34,357,-7.0824,-2.8001,15.71,66.67,33.33,0.0,57.7,46.78,53.22,-0.2777,0.0969
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.9,6362,-2.6203,-1.1143,34.52,54.45,45.55,6.21,52.94,31.91,68.09,-0.0486,0.0162
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,49.14,3012,0.0,0.0,47.14,25.43,74.57,36.95,51.16,29.81,70.19,0.1857,-0.0286
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,39.6,457,7.7312,2.813,79.05,69.8,30.2,0.44,58.21,64.55,35.45,-0.3165,-0.055
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.82,6094,2.7859,1.1515,60.36,53.91,46.09,6.06,51.95,39.84,60.16,-0.0477,0.0589
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,64.14,357,-7.0824,-2.8001,15.71,82.07,17.93,1.12,57.14,47.9,52.1,-0.6146,0.0666
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.28,6360,-2.6203,-1.1143,34.52,55.14,44.86,16.57,52.83,34.73,65.27,-0.0911,0.0548
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,69.06,3012,0.0,0.0,47.14,15.47,84.53,43.16,50.23,34.36,65.64,0.4346,-0.0088
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,63.24,457,7.7312,2.813,79.05,81.62,18.38,3.28,57.55,71.99,28.01,-0.7453,0.1476
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.54,6094,2.7859,1.1515,60.36,56.27,43.73,17.12,52.1,44.24,55.76,-0.1107,0.1207
