kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.52,896,-35.6636,-9.8648,42.58,40.74,59.26,0.11,49,42.08,57.92,0.1213,-0.0508
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.56,231,-9.0777,-1.376,71.3,43.72,56.28,6.49,48.48,49.35,50.65,0.0942,0.459
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60.86,92,0.308,0.0357,76.62,19.57,80.43,34.78,45.65,45.65,54.35,0.2545,0.4011
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.22,571,56.1953,4.0046,86.09,49.39,50.61,0,53.42,45.53,54.47,0.0051,0.2976
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.48,425,14.5218,1.5563,79.27,47.76,52.24,2.12,50.59,44.94,55.06,0.0144,0.3163
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.12,894,-35.7366,-9.8806,42.55,40.94,59.06,0.45,45.53,38.14,61.86,0.2026,-0.1464
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,18.62,231,-9.0777,-1.376,71.3,40.69,59.31,15.15,51.08,46.75,53.25,0.1732,1.7083
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,80.44,92,0.308,0.0357,76.62,9.78,90.22,36.96,43.48,39.13,60.87,0.4848,0.8589
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,11.04,571,56.1953,4.0046,86.09,55.52,44.48,0.18,55.69,47.46,52.54,-0.1244,0.8727
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,3.06,425,14.5218,1.5563,79.27,48.47,51.53,7.76,50.82,40.71,59.29,0.0273,0.7747
