kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.42,706,-36.3521,-7.6592,40.86,40.79,59.21,0.0,47.31,36.4,63.6,0.153,-0.1126
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,2.22,90,-8.4321,-1.2792,70.04,51.11,48.89,8.89,53.33,32.22,67.78,-0.0064,0.3559
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,37.94,58,0.6793,0.0839,74.58,31.03,68.97,29.31,48.28,31.03,68.97,0.1247,-0.1966
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,11.38,167,42.1012,3.3476,92.69,44.31,55.69,0.0,47.31,42.51,57.49,0.099,0.2743
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,15.94,69,11.1977,0.98,78.09,57.97,42.03,7.25,62.32,47.83,52.17,-0.125,-1.2909
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,20.18,704,-36.304,-7.6504,40.85,39.91,60.09,0.28,47.87,37.36,62.64,0.2583,-0.3128
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,2.22,90,-8.4321,-1.2792,70.04,51.11,48.89,17.78,52.22,53.33,46.67,-0.0093,0.6928
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,62.06,58,0.6793,0.0839,74.58,18.97,81.03,43.1,51.72,29.31,70.69,0.3524,-0.7034
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.78,167,42.1012,3.3476,92.69,46.11,53.89,0.0,44.31,55.69,44.31,0.0798,0.6644
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,13.04,69,11.1977,0.98,78.09,56.52,43.48,21.74,63.77,59.42,40.58,-0.076,-2.734
