kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.18,7838,-11.8901,-4.8892,10.61,42.91,57.09,1.3,47.81,33.95,66.05,0.1034,0.0431
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,23.9,431,-4.6674,-1.5604,68.66,38.05,61.95,6.73,40.37,33.87,66.13,0.1058,0.0515
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,67.14,913,0,-0.0013,10.61,16.43,83.57,32.2,39.87,30.12,69.88,0.1621,0.0642
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,12.08,6317,19.3548,5.2082,10.61,43.96,56.04,0.09,47.14,38.86,61.14,0.0942,0.0664
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.66,2649,3.8444,1.3736,10.61,46.17,53.83,5.06,48.92,35.56,64.44,0.0451,-0.0018
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,8.5,7836,-11.8918,-4.8899,10.61,45.75,54.25,3.27,49.64,37.52,62.48,0.1098,0.0828
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,10.9,431,-4.6674,-1.5604,68.66,44.55,55.45,13.69,49.19,33.18,66.82,0.2083,0.2118
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,78.76,913,0,-0.0013,10.61,10.62,89.38,34.5,39.54,32.09,67.91,0.403,0.104
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.32,6317,19.3548,5.2082,10.61,48.84,51.16,0.4,48.77,44.28,55.72,0.0298,0.2149
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.38,2649,3.8444,1.3736,10.61,44.81,55.19,11.55,49.38,38.24,61.76,0.1142,0.0539
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.72,7834,-11.8925,-4.8921,10.61,46.64,53.36,4.91,50.05,38.89,61.11,0.1217,0.1359
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,14.16,431,-4.6674,-1.5604,68.66,42.92,57.08,19.03,51.04,34.8,65.2,0.127,0.2908
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,83.58,913,0,-0.0013,10.61,8.21,91.79,37.46,40.96,33.95,66.05,0.5547,0.2037
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.54,6317,19.3548,5.2082,10.61,51.27,48.73,0.93,49.26,46.24,53.76,-0.0462,0.3504
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,15.22,2649,3.8444,1.3736,10.61,42.39,57.61,16.42,49.26,39.83,60.17,0.2032,0.0984
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.02,7829,-11.8942,-4.8963,10.61,46.49,53.51,8.1,48.9,40.77,59.23,0.1879,0.2285
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.62,431,-4.6674,-1.5604,68.66,36.19,63.81,25.06,50.12,35.5,64.5,0.4819,0.9454
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,87.3,913,0,-0.0013,10.61,6.35,93.65,39.54,42.06,34.39,65.61,0.8472,0.2224
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,5.74,6317,19.3548,5.2082,10.61,52.87,47.13,2.39,47.38,48.54,51.46,-0.1446,0.7599
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,21.26,2649,3.8444,1.3736,10.61,39.37,60.63,23.86,50.25,41.83,58.17,0.4022,0.075
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,19.66,697,-8.9974,-2.912,29.15,59.83,40.17,1.29,49.35,36.59,63.41,-0.1851,0.3279
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.82,6758,-3.4567,-1.1976,43.93,50.41,49.59,6.44,48.98,32.39,67.61,-0.0054,0.0426
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,49.4,3245,0,0,54.24,16.98,66.38,30.66,40.15,26.93,73.07,0.1522,0.0229
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,29.5,800,9.0674,2.9013,79.28,64.75,35.25,0.25,52.5,60.12,39.88,-0.2274,-0.1492
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.88,6648,3.6134,1.2184,64.75,51.94,48.06,6.6,50,40.31,59.69,-0.028,0.0544
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,49.5,697,-8.9974,-2.912,29.15,74.75,25.25,4.88,57.25,41.89,58.11,-0.6958,0.7879
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.38,6757,-3.4571,-1.1976,43.93,52.69,47.31,16.5,50.61,34.82,65.18,-0.0527,0.0506
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,60.39,3244,0,0,54.24,11.56,71.95,36.56,40.81,28.45,71.55,0.366,0.058
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,51.25,800,9.0674,2.9013,79.28,75.63,24.38,2.5,52.25,65.38,34.63,-0.6749,-0.1253
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.68,6648,3.6134,1.2184,64.75,51.84,48.16,16.59,50.3,46.56,53.44,-0.0343,0.2041
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,58.68,697,-8.9974,-2.912,29.15,79.34,20.66,10.19,57.1,44.76,55.24,-1.1429,0.9714
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.94,6756,-3.4571,-1.1976,43.93,52.47,47.53,24.13,51.32,36.49,63.51,-0.0456,0.1049
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,67.73,3244,0,0,54.24,7.92,75.65,38.29,41.4,28.95,71.05,0.5304,0.1387
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,63.5,800,9.0674,2.9013,79.28,81.75,18.25,6.63,53.25,67.13,32.88,-1.0372,-0.0719
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.32,6647,3.6134,1.2186,64.75,53.66,46.34,24.52,50.35,48.59,51.41,-0.0773,0.3117
