kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.48,3653,-18.734,-6.3916,37.63,42.76,57.24,0.05,51.16,32.08,67.92,0.0885,0.013
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,5.26,1180,-4.3533,-1.4486,52.06,47.37,52.63,4.07,50.17,32.88,67.12,0.0318,-0.0448
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,49.44,356,-0.0049,-0.0014,55.7,25.28,74.72,40.17,55.34,35.67,64.33,0.1921,-0.0384
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.8,2397,24.3805,4.5521,69.85,48.1,51.9,0.17,51.86,42.39,57.61,0.0269,0.0152
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.94,1374,5.1193,1.5514,60.5,44.03,55.97,3.86,46.72,34.35,65.65,0.0686,0.1511
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.32,3651,-18.7417,-6.3934,37.61,46.34,53.66,0.33,51.49,34.37,65.63,0.0879,0.018
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.2,1180,-4.3533,-1.4486,52.06,43.9,56.1,11.53,48.98,33.98,66.02,0.1222,-0.0523
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,70.22,356,-0.0049,-0.0014,55.7,14.89,85.11,45.79,54.21,40.73,59.27,0.4687,0.1832
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.88,2397,24.3805,4.5521,69.85,51.44,48.56,0.79,51.48,48.89,51.11,-0.047,0.1038
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.88,1374,5.1193,1.5514,60.5,41.56,58.44,9.9,45.56,37.99,62.01,0.1665,0.274
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.72,3649,-18.7563,-6.3937,37.61,48.64,51.36,0.79,50.97,35.57,64.43,0.0411,0.011
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.28,1180,-4.3533,-1.4486,52.06,41.36,58.64,15.25,49.07,34.41,65.59,0.1981,-0.1284
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,78.66,356,-0.0049,-0.0014,55.7,10.67,89.33,50.0,54.49,42.42,57.58,0.7695,0.4914
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.88,2397,24.3805,4.5521,69.85,53.94,46.06,1.63,51.15,52.11,47.89,-0.1233,0.2403
