kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.62,367,-43.4203,-9.1687,27.64,41.69,58.31,0,48.77,46.87,53.13,0.1519,0.1566
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,9.88,162,-11.1288,-1.4405,65.41,45.06,54.94,6.17,46.3,49.38,50.62,0.072,-0.1964
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,47.36,19,0.7159,0.0662,74.34,26.32,73.68,21.05,36.84,68.42,31.58,0.3342,-0.6234
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,28,25,7.3634,0.9129,96.8,64,36,8,64,48,52,-0.2155,-1.1565
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,9.1,44,16.0988,1.2179,71.41,54.55,45.45,9.09,59.09,50,50,-0.098,-0.9743
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.56,366,-43.4822,-9.1912,27.63,43.72,56.28,0.82,50,39.62,60.38,0.2516,0.5899
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.26,161,-11.0513,-1.4287,65.4,40.37,59.63,12.42,44.1,49.07,50.93,0.227,-0.2444
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,89.48,19,0.7159,0.0662,74.34,5.26,94.74,36.84,42.11,89.47,10.53,0.9053,-6.2426
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,4,25,7.3634,0.9129,96.8,52,48,24,68,60,40,-0.1035,-3.4235
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,13.64,44,16.0988,1.2179,71.41,56.82,43.18,22.73,68.18,56.82,43.18,-0.2155,-3.5555
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.28,366,-43.4822,-9.1912,27.63,45.36,54.64,1.09,51.37,39.34,60.66,0.2394,0.7576
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.98,159,-11.0513,-1.4287,65.29,41.51,58.49,14.47,43.4,49.06,50.94,0.1689,-0.1639
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,89.48,19,0.7159,0.0662,74.34,5.26,94.74,57.89,57.89,94.74,5.26,0.9008,-8.7732
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,4,25,7.3634,0.9129,96.8,48,52,32,76,80,20,0.012,-7.0196
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,4.54,44,16.0988,1.2179,71.41,47.73,52.27,27.27,61.36,72.73,27.27,0.0349,-5.2186
