kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,18.18,22,-27.6563,-1.6325,1.45,59.09,40.91,0,59.09,54.55,45.45,-0.067,2.9847
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,21.42,28,-15.774,-1.0194,25.94,39.29,60.71,14.29,46.43,35.71,64.29,0.0882,2.3234
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,38.1,42,0.1319,0.0077,44.75,30.95,69.05,45.24,64.29,40.48,59.52,0.1338,1.4462
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,20.64,63,185.3213,3.7219,65.56,60.32,39.68,1.59,61.9,55.56,44.44,-0.1022,0.7075
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,17.24,58,22.545,1.085,49.84,58.62,41.38,6.9,62.07,44.83,55.17,-0.0655,-0.75
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,36.36,22,-27.6563,-1.6325,1.45,68.18,31.82,13.64,72.73,31.82,68.18,-0.298,11.5934
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,42.86,28,-15.774,-1.0194,25.94,28.57,71.43,32.14,46.43,28.57,71.43,0.442,12.0182
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,61.9,42,0.1319,0.0077,44.75,19.05,80.95,38.1,50,30.95,69.05,0.2858,4.3611
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,33.34,63,185.3213,3.7219,65.56,66.67,33.33,3.17,65.08,52.38,47.62,-0.3302,1.5079
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,32.14,56,22.3689,1.0702,50.47,66.07,33.93,17.86,71.43,53.57,46.43,-0.2085,-1.6555
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,36.36,22,-27.6563,-1.6325,1.45,68.18,31.82,27.27,68.18,31.82,68.18,-0.4161,15.8978
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,7.14,28,-15.774,-1.0194,25.94,46.43,53.57,25,67.86,25,75,0.0599,30.8817
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,80.96,42,0.1319,0.0077,44.75,9.52,90.48,38.1,42.86,30.95,69.05,0.5627,9.2499
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,33.34,63,185.3213,3.7219,65.56,66.67,33.33,4.76,65.08,53.97,46.03,-0.4107,-0.008
