kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.62,1077,-35.9874,-7.9086,54.88,41.69,58.31,0.09,50.05,35.0,65.0,0.1015,0.0027
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.18,146,-9.1117,-1.3253,71.47,40.41,59.59,4.79,41.1,41.78,58.22,0.0719,-0.3598
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,57.44,47,0.0575,0.0093,84.29,21.28,78.72,34.04,44.68,27.66,72.34,0.2242,-0.2793
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.28,261,53.3552,3.7828,88.34,53.64,46.36,3.07,58.24,50.57,49.43,-0.0698,0.0819
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,1.18,85,16.2602,1.6547,77.72,50.59,49.41,2.35,51.76,40.0,60.0,-0.0052,0.3295
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.58,1077,-35.9874,-7.9086,54.88,42.71,57.29,0.37,46.8,37.14,62.86,0.2041,0.0256
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,29.16,144,-9.0309,-1.3253,71.57,35.42,64.58,9.72,37.5,46.53,53.47,0.1963,-1.3176
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,78.72,47,0.0575,0.0093,84.29,10.64,89.36,48.94,55.32,27.66,72.34,0.5022,-0.9473
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.0,261,53.3552,3.7828,88.34,59.0,41.0,3.45,55.17,54.79,45.21,-0.1705,0.4975
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,3.52,85,16.2602,1.6547,77.72,51.76,48.24,7.06,56.47,38.82,61.18,-0.0252,0.7721
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.62,1077,-35.9874,-7.9086,54.88,41.69,58.31,0.74,44.2,39.46,60.54,0.3134,0.1269
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,32.4,142,-8.926,-1.3063,71.65,33.8,66.2,14.08,38.73,50.7,49.3,0.4486,-1.5391
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,82.98,47,0.0575,0.0093,84.29,8.51,91.49,48.94,57.45,42.55,57.45,0.6687,-2.4888
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.24,261,53.3552,3.7828,88.34,58.62,41.38,5.75,59.39,55.17,44.83,-0.2827,0.7652
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,10.58,85,16.2602,1.6547,77.72,44.71,55.29,9.41,51.76,34.12,65.88,0.1739,0.633
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.26,1076,-36.0169,-7.9114,54.86,43.87,56.13,1.67,44.33,40.99,59.01,0.3723,0.1996
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,49.28,138,-8.8133,-1.3003,76.1,25.36,74.64,24.64,40.58,57.97,42.03,1.0261,-1.7876
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,87.24,47,0.0575,0.0093,84.29,6.38,93.62,48.94,53.19,42.55,57.45,0.9871,-4.8349
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.78,261,53.3552,3.7828,88.34,59.39,40.61,9.58,60.54,57.09,42.91,-0.4362,2.1001
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,3.52,85,16.2602,1.6547,77.72,48.24,51.76,23.53,60.0,48.24,51.76,0.0371,-3.2538
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,4.92,61,-23.0047,-2.9366,20.94,52.46,47.54,0.0,49.18,29.51,70.49,-0.0162,-0.059
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.82,830,-8.5722,-1.2666,42.54,52.41,47.59,4.46,49.04,29.52,70.48,-0.0234,-0.2533
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.76,264,-0.1057,-0.0161,56.24,24.62,75.38,37.12,52.27,39.39,60.61,0.2438,0.2451
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,36.84,76,15.1833,2.0954,89.9,68.42,31.58,0.0,57.89,75.0,25.0,-0.3054,-0.1192
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.06,385,7.4733,0.9769,70.21,54.03,45.97,9.35,51.43,50.13,49.87,-0.0604,0.3763
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,34.42,61,-23.0047,-2.9366,20.94,67.21,32.79,0.0,40.98,29.51,70.49,-0.4041,-0.5019
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.18,829,-8.5707,-1.2654,42.54,52.59,47.41,13.15,45.72,26.54,73.46,-0.0489,-0.3723
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.94,263,-0.1004,-0.0152,56.27,11.03,88.97,45.25,49.43,45.25,54.75,0.5321,-0.114
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,55.26,76,15.1833,2.0954,89.9,77.63,22.37,5.26,50.0,86.84,13.16,-0.6201,1.1645
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,14.8,385,7.4733,0.9769,70.21,57.4,42.6,23.12,51.95,60.52,39.48,-0.1535,0.6999
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,54.1,61,-23.0047,-2.9366,20.94,77.05,22.95,0.0,40.98,26.23,73.77,-0.7795,-1.2346
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.48,827,-8.5466,-1.2628,42.55,55.74,44.26,19.71,45.71,26.96,73.04,-0.0953,-0.1572
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,83.26,263,-0.1004,-0.0152,56.27,8.37,91.63,48.67,51.71,50.57,49.43,0.6897,-0.2263
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,63.16,76,15.1833,2.0954,89.9,81.58,18.42,17.11,56.58,90.79,9.21,-0.7264,2.0598
