kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.7,2479,-16.7832,-6.1981,46.69,41.15,58.85,0.04,49.42,34.13,65.87,0.1033,0.0244
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.38,799,-4.5023,-1.3685,61.18,44.31,55.69,4.88,47.31,34.54,65.46,0.0565,-0.0132
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,49.82,279,0.1348,0.0376,65.67,25.09,74.91,30.47,45.88,27.96,72.04,0.1821,0.1702
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,9.76,1055,26.403,4.4775,78.4,45.12,54.88,0.09,51.56,42.46,57.54,0.066,0.2658
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.14,709,5.258,1.3137,69.18,49.93,50.07,5.64,53.17,38.79,61.21,0.003,-0.1748
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.3,2477,-16.7864,-6.1991,46.67,42.35,57.65,0.52,48.32,36.86,63.14,0.1773,0.0329
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,14.9,799,-4.5023,-1.3685,61.18,42.55,57.45,11.64,49.06,35.92,64.08,0.1306,0.1203
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,72.04,279,0.1348,0.0376,65.67,13.98,86.02,40.14,51.61,35.48,64.52,0.4359,-0.2251
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.88,1055,26.403,4.4775,78.4,51.94,48.06,0.28,52.89,43.13,56.87,-0.0371,0.8361
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.7,709,5.258,1.3137,69.18,50.35,49.65,11.71,54.44,42.17,57.83,-0.0059,-0.3045
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.7,2475,-16.7879,-6.2047,46.66,44.65,55.35,0.97,47.39,37.74,62.26,0.1689,-0.0422
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,14.9,799,-4.5023,-1.3685,61.18,42.55,57.45,15.39,51.06,37.05,62.95,0.1889,0.3993
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,74.92,279,0.1348,0.0376,65.67,12.54,87.46,45.88,50.18,37.28,62.72,0.6284,-0.2961
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.8,1055,26.403,4.4775,78.4,50.9,49.1,0.38,53.27,46.45,53.55,-0.0239,1.4796
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,2.96,709,5.258,1.3137,69.18,51.48,48.52,17.07,58.96,44.29,55.71,-0.0339,-0.5839
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,6.32,2470,-16.7949,-6.2099,46.66,46.84,53.16,2.67,45.59,39.31,60.69,0.1551,-0.1173
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.9,799,-4.5023,-1.3685,61.18,36.05,63.95,22.53,48.06,38.8,61.2,0.4385,0.7267
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.22,279,0.1348,0.0376,65.67,10.39,89.61,48.39,53.76,40.14,59.86,0.9423,-0.6106
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,10.52,1055,26.403,4.4775,78.4,55.26,44.74,1.9,55.92,49.48,50.52,-0.2667,3.0342
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,5.5,709,5.258,1.3137,69.18,47.25,52.75,26.38,60.23,44.71,55.29,0.0891,-0.4361
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,41.18,85,-9.9881,-2.6548,12.3,70.59,29.41,0.0,52.94,44.71,55.29,-0.28,0.3769
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.9,2423,-4.0391,-1.0697,33.21,53.45,46.55,5.41,50.85,30.13,69.87,-0.0319,0.0232
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,52.56,1092,-0.0401,-0.0112,47.45,23.72,76.28,34.07,48.35,29.4,70.6,0.1791,-0.109
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,59.46,74,15.505,2.7704,83.46,79.73,20.27,0.0,55.41,86.49,13.51,-0.7175,1.1201
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.8,1647,4.0329,1.0357,60.88,54.4,45.6,7.83,53.01,46.75,53.25,-0.0483,0.1224
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,74.12,85,-9.9881,-2.6548,12.3,87.06,12.94,9.41,62.35,48.24,51.76,-0.9638,2.181
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.96,2423,-4.0391,-1.0697,33.21,54.48,45.52,14.61,50.39,31.94,68.06,-0.0738,-0.0233
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,71.58,1091,-0.0403,-0.0112,47.45,14.21,85.79,41.52,49.04,29.97,70.03,0.3952,-0.4446
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,78.38,74,15.505,2.7704,83.46,89.19,10.81,4.05,63.51,98.65,1.35,-1.3927,4.0364
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,17.26,1646,4.0331,1.0363,60.88,58.63,41.37,19.14,53.46,50.91,49.09,-0.1587,0.5094
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,78.82,85,-9.9881,-2.6548,12.3,89.41,10.59,17.65,64.71,44.71,55.29,-1.3008,2.9445
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.34,2423,-4.0391,-1.0697,33.21,56.67,43.33,20.88,49.32,32.56,67.44,-0.1243,-0.1591
