kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.32,1086,-21.0256,-5.1838,33.77,44.84,55.16,0.09,50.74,31.77,68.23,0.0772,0.0819
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.52,373,-6.4597,-1.5186,61.2,44.24,55.76,5.63,46.65,36.46,63.54,0.0713,-0.0889
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,51.12,135,0.3541,0.0646,69.31,24.44,75.56,34.81,50.37,34.07,65.93,0.2279,0.2109
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.88,328,21.4491,3.3711,85.04,52.44,47.56,0.0,53.66,49.39,50.61,-0.028,-0.21
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,2.48,404,6.5124,1.3409,75.25,51.24,48.76,4.21,51.98,41.09,58.91,-0.019,-0.1318
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,3.14,1086,-21.0256,-5.1838,33.77,48.43,51.57,0.74,51.01,35.27,64.73,0.0394,0.2801
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,22.78,373,-6.4597,-1.5186,61.2,38.61,61.39,12.06,45.58,42.63,57.37,0.2612,-0.4891
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,77.78,135,0.3541,0.0646,69.31,11.11,88.89,38.52,47.41,40.0,60.0,0.6512,0.5774
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,19.26,327,21.5469,3.3753,85.14,59.63,40.37,0.31,56.57,57.8,42.2,-0.1893,-0.6144
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.72,403,6.5092,1.3382,75.25,52.36,47.64,11.91,55.09,45.66,54.34,-0.0365,-0.3243
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.36,1086,-21.0256,-5.1838,33.77,49.82,50.18,1.29,50.83,35.27,64.73,0.0072,0.451
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.72,373,-6.4597,-1.5186,61.2,39.14,60.86,17.96,47.18,43.16,56.84,0.3396,-0.8099
