kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.14,2414,-18.8776,-6.6114,34.92,41.43,58.57,0.17,47.97,34.92,65.08,0.1316,-0.0294
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.66,540,-4.2467,-1.3731,57.74,41.67,58.33,4.44,44.07,36.11,63.89,0.0988,-0.0105
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,66.86,181,0.007,0.0026,62.15,16.57,83.43,33.15,43.65,37.02,62.98,0.2595,0.1425
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.48,1234,26.7413,4.3779,82.25,49.76,50.24,0.0,52.76,45.62,54.38,0.0024,0.0769
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.24,657,5.6518,1.5391,69.51,46.88,53.12,4.11,50.08,35.62,64.38,0.0304,0.1023
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.2,2412,-18.8835,-6.6114,34.91,44.9,55.1,0.54,49.09,39.47,60.53,0.1265,-0.0613
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,21.48,540,-4.2467,-1.3731,57.74,39.26,60.74,10.74,44.07,40.37,59.63,0.2365,-0.181
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,75.7,181,0.007,0.0026,62.15,12.15,87.85,33.7,43.09,38.12,61.88,0.4908,0.0252
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,11.34,1234,26.7413,4.3779,82.25,55.67,44.33,0.57,54.7,51.13,48.87,-0.1488,0.1494
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,14.76,657,5.6518,1.5391,69.51,42.62,57.38,9.74,47.49,39.12,60.88,0.1278,0.5605
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.8,2410,-18.8861,-6.6126,34.9,46.1,53.9,0.95,48.3,39.71,60.29,0.1738,-0.0986
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,28.52,540,-4.2467,-1.3731,57.74,35.74,64.26,15.74,42.41,41.67,58.33,0.3216,-0.3042
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,77.9,181,0.007,0.0026,62.15,11.05,88.95,37.02,45.86,34.81,65.19,0.652,0.2541
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.1,1234,26.7413,4.3779,82.25,57.05,42.95,0.89,56.32,53.81,46.19,-0.1852,0.3359
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,22.08,657,5.6518,1.5391,69.51,38.96,61.04,15.07,46.88,40.49,59.51,0.2343,0.7339
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,5.94,2405,-18.9054,-6.6125,34.87,47.03,52.97,2.29,47.44,41.62,58.38,0.1414,-0.2539
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,31.48,540,-4.2467,-1.3731,57.74,34.26,65.74,23.15,44.81,46.11,53.89,0.6735,-0.3711
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,83.42,181,0.007,0.0026,62.15,8.29,91.71,41.99,46.96,39.23,60.77,1.0763,1.9555
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.32,1234,26.7413,4.3779,82.25,59.16,40.84,3.24,55.43,51.38,48.62,-0.3869,0.8608
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,23.9,657,5.6518,1.5391,69.51,38.05,61.95,22.53,48.86,45.51,54.49,0.4029,0.6827
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,20.0,280,-9.428,-2.7038,12.09,60.0,40.0,0.36,50.71,31.07,68.93,-0.1565,0.144
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.1,2172,-4.4849,-1.2321,30.7,49.45,50.55,5.25,47.7,30.85,69.15,0.0087,-0.0964
