kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,20.72,1153,-31.7953,-8.1816,44.67,39.64,60.36,0.0,46.49,35.65,64.35,0.1346,-0.138
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,8.1,222,-5.217,-1.1087,71.79,54.05,45.95,9.01,58.11,39.19,60.81,-0.0446,0.2652
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,53.44,116,0.012,0.0038,75.04,23.28,76.72,31.03,46.55,33.62,66.38,0.1858,0.1069
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.52,390,31.2474,3.7956,87.21,49.74,50.26,1.03,53.59,45.9,54.1,0.0021,0.0468
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.46,221,7.4593,1.3024,78.06,49.77,50.23,6.33,50.23,39.37,60.63,0.0169,-0.101
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.92,1153,-31.7953,-8.1816,44.67,41.54,58.46,0.09,44.93,37.73,62.27,0.2015,-0.3551
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,15.84,221,-5.2667,-1.1127,71.77,42.08,57.92,16.29,48.42,40.72,59.28,0.1667,0.233
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,60.0,115,0.0304,0.0094,75.04,20.0,80.0,49.57,61.74,35.65,64.35,0.3942,0.9532
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,12.82,390,31.2474,3.7956,87.21,56.41,43.59,1.54,55.38,55.38,44.62,-0.1322,0.0882
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.46,221,7.4593,1.3024,78.06,50.23,49.77,17.19,53.85,47.06,52.94,-0.0004,-0.2226
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,11.7,1153,-31.7953,-8.1816,44.67,44.15,55.85,0.52,46.66,38.33,61.67,0.2239,-0.551
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,23.28,219,-5.2719,-1.1127,71.77,38.36,61.64,24.2,48.4,42.92,57.08,0.2801,0.5143
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,75.66,115,0.0304,0.0094,75.04,12.17,87.83,52.17,59.13,37.39,62.61,0.55,1.1033
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.38,390,31.2474,3.7956,87.21,57.69,42.31,1.79,55.9,56.15,43.85,-0.2699,0.0611
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.08,221,7.4593,1.3024,78.06,47.96,52.04,24.43,57.01,47.96,52.04,0.0565,-0.2153
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,8.76,1153,-31.7953,-8.1816,44.67,45.62,54.38,1.73,43.02,39.55,60.45,0.227,-0.8762
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,37.62,218,-5.3004,-1.1297,71.74,31.19,68.81,31.19,48.62,42.66,57.34,0.531,0.2699
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,80.18,111,0.0851,0.0136,75.06,9.91,90.09,51.35,57.66,49.55,50.45,1.0851,-0.6925
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,22.56,390,31.2474,3.7956,87.21,61.28,38.72,2.31,58.72,55.38,44.62,-0.4614,-0.2718
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.98,221,7.4593,1.3024,78.06,47.51,52.49,30.77,55.2,47.51,52.49,0.1188,1.9449
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,22.04,118,-14.831,-2.8314,14.11,61.02,38.98,0.0,48.31,39.83,60.17,-0.1106,-0.2122
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.8,1006,-6.9022,-1.2772,34.74,49.6,50.4,6.26,49.01,31.71,68.29,0.0049,-0.0204
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,60.52,304,-0.0766,-0.0131,51.17,19.74,80.26,39.47,51.32,38.16,61.84,0.2477,-0.2228
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,24.6,61,17.7174,2.709,89.78,62.3,37.7,0.0,47.54,62.3,37.7,-0.2491,1.1421
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.98,613,6.1305,1.1221,66.12,54.49,45.51,8.16,51.71,46.17,53.83,-0.0618,-0.0788
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,33.9,118,-14.831,-2.8314,14.11,66.95,33.05,3.39,45.76,34.75,65.25,-0.272,-0.7132
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.2,1006,-6.9022,-1.2772,34.74,49.9,50.1,14.61,48.61,35.29,64.71,0.0039,-0.0094
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.24,303,-0.094,-0.017,51.17,11.88,88.12,46.2,53.8,36.63,63.37,0.4752,-0.3778
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,50.82,61,17.7174,2.709,89.78,75.41,24.59,0.0,40.98,77.05,22.95,-0.466,1.8681
