kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.8,2910,-16.9951,-5.8991,44.91,41.1,58.9,0.0,48.35,33.3,66.7,0.1055,-0.009
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,7.24,759,-4.3473,-1.543,60.12,46.38,53.62,5.4,49.67,39.39,60.61,0.0459,-0.0003
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,54.86,226,0.0108,0.0038,65.21,22.57,77.43,38.05,51.33,37.17,62.83,0.2024,-0.0599
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.56,1868,27.4741,4.9815,83.57,45.72,54.28,0.0,50.64,40.63,59.37,0.0548,0.179
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,4.4,774,5.272,1.4938,71.04,47.8,52.2,3.75,50.0,38.11,61.89,0.0205,0.0828
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,11.14,2908,-17.0055,-5.8918,44.91,44.43,55.57,0.38,49.24,37.1,62.9,0.1236,0.0143
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.64,759,-4.3473,-1.543,60.12,40.18,59.82,12.25,47.17,42.69,57.31,0.1755,-0.0513
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,75.22,226,0.0108,0.0038,65.21,12.39,87.61,42.92,50.88,44.69,55.31,0.511,-0.0227
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,5.36,1868,27.4741,4.9815,83.57,52.68,47.32,0.11,52.3,46.09,53.91,-0.0571,0.5657
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.0,774,5.272,1.4938,71.04,50.0,50.0,12.27,52.2,41.21,58.79,0.0033,0.0124
