kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,16.64,926,-24.0658,-5.4907,50.61,41.68,58.32,0.0,49.57,32.07,67.93,0.1122,0.2245
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,10.52,570,-7.927,-1.3715,61.45,44.74,55.26,3.33,47.37,30.18,69.82,0.0717,0.0696
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,61.42,140,0.0499,0.0094,65.22,19.29,80.71,30.0,41.43,35.71,64.29,0.1831,0.0198
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,0.76,653,34.5122,3.9386,81.99,49.62,50.38,0.31,52.83,47.78,52.22,0.007,0.3474
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,8.12,542,9.9338,1.5164,70.39,45.94,54.06,3.14,48.71,32.84,67.16,0.0473,0.0119
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.56,924,-24.0185,-5.471,50.63,43.72,56.28,0.22,49.35,32.58,67.42,0.1685,0.5904
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.5,570,-7.927,-1.3715,61.45,41.75,58.25,9.47,46.14,31.93,68.07,0.1355,0.3385
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,78.58,140,0.0499,0.0094,65.22,10.71,89.29,33.57,41.43,36.43,63.57,0.4349,0.0999
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,9.96,653,34.5122,3.9386,81.99,54.98,45.02,1.23,57.73,52.99,47.01,-0.1273,0.8917
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.64,542,9.9338,1.5164,70.39,46.68,53.32,8.3,50.74,33.95,66.05,0.0663,0.2636
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.14,922,-23.9677,-5.4637,50.66,41.43,58.57,0.98,48.81,34.06,65.94,0.2386,0.9442
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,18.24,570,-7.927,-1.3715,61.45,40.88,59.12,13.33,48.95,36.84,63.16,0.1379,0.4521
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,80.0,140,0.0499,0.0094,65.22,10.0,90.0,37.14,43.57,40.71,59.29,0.7028,0.0493
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.68,653,34.5122,3.9386,81.99,60.34,39.66,1.84,59.72,54.82,45.18,-0.3106,1.305
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,15.86,542,9.9338,1.5164,70.39,42.07,57.93,11.99,48.71,34.69,65.31,0.1399,1.0062
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.48,917,-23.8824,-5.4406,50.78,47.76,52.24,3.16,51.58,37.84,62.16,0.1474,2.047
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,35.08,570,-7.927,-1.3715,61.45,32.46,67.54,20.53,44.39,35.09,64.91,0.5021,0.9487
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,82.86,140,0.0499,0.0094,65.22,8.57,91.43,38.57,45.0,33.57,66.43,0.9359,4.2307
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,强,34.46,653,34.5122,3.9386,81.99,67.23,32.77,4.59,62.94,60.18,39.82,-0.6573,2.3101
