kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,19.34,1339,-29.9582,-6.9056,51.72,40.33,59.67,0,50.04,41.67,58.33,0.1243,0.0598
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.06,434,-7.6007,-1.4177,67.21,44.47,55.53,5.07,47,38.71,61.29,0.045,0.0532
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,57.9,114,0.1403,0.0245,71.2,21.05,78.95,43.86,56.14,33.33,66.67,0.184,0.2573
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,3.48,605,53.3575,3.9654,86.23,51.74,48.26,0.83,55.37,44.46,55.54,-0.0225,0.3753
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,3.86,337,9.5769,1.4275,76.13,48.07,51.93,4.75,49.85,43.92,56.08,0.0221,0.0725
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.62,1339,-29.9582,-6.9056,51.72,43.69,56.31,0.45,47.12,38.61,61.39,0.1771,0.2808
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.32,433,-7.6231,-1.4199,67.23,41.34,58.66,13.39,46.65,35.33,64.67,0.156,-0.1139
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,63.16,114,0.1403,0.0245,71.2,18.42,81.58,52.63,61.4,32.46,67.54,0.4105,-1.0685
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.76,605,53.3575,3.9654,86.23,54.38,45.62,1.65,57.19,49.09,50.91,-0.0719,1.1583
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,2.38,336,9.5797,1.4365,76.14,48.81,51.19,9.52,51.79,39.88,60.12,0.0295,0.6387
