kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,19.1,1335,-34.1846,-11.9456,29.78,40.45,59.55,0.0,47.27,36.63,63.37,0.1481,-0.1554
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,6.94,288,-6.8635,-1.3868,68.57,46.53,53.47,4.51,48.96,26.04,73.96,0.0316,0.1694
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,50.36,141,0.2837,0.056,72.96,24.82,75.18,33.33,47.52,28.37,71.63,0.167,0.1221
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,16.24,234,24.1461,3.2492,90.03,58.12,41.88,0.85,58.12,52.14,47.86,-0.1068,-0.4359
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,2.98,268,6.0549,1.1562,76.96,51.49,48.51,4.48,52.61,44.78,55.22,-0.0153,0.0621
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.22,1335,-34.1846,-11.9456,29.78,45.39,54.61,0.52,46.67,40.45,59.55,0.1551,-0.3905
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,5.22,287,-6.8725,-1.3886,68.55,47.39,52.61,11.5,51.22,28.22,71.78,0.0676,0.4946
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,72.86,140,0.2848,0.0561,72.97,13.57,86.43,41.43,47.14,31.43,68.57,0.4151,0.184
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,27.36,234,24.1461,3.2492,90.03,63.68,36.32,3.42,64.53,57.26,42.74,-0.3505,-1.4642
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,5.22,268,6.0549,1.1562,76.96,52.61,47.39,10.45,54.48,50.37,49.63,-0.0409,0.1606
