kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.6,2429,-21.531,-6.3398,45.88,42.2,57.8,0.0,49.53,35.03,64.97,0.1149,-0.0309
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,6.64,617,-6.2425,-1.4724,63.98,46.68,53.32,4.38,49.11,36.14,63.86,0.0429,0.0634
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,49.04,208,-0.093,-0.0152,66.57,25.48,74.52,38.46,53.85,38.94,61.06,0.1916,-0.2015
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,1.44,899,31.6134,4.2973,86.79,49.28,50.72,0.0,53.95,44.72,55.28,0.0116,-0.0134
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.92,477,8.8523,1.6139,72.92,46.54,53.46,4.61,50.73,39.2,60.8,0.0408,0.1973
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.66,2429,-21.531,-6.3398,45.88,44.67,55.33,0.29,48.25,38.25,61.75,0.144,-0.0738
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,11.5,617,-6.2425,-1.4724,63.98,44.25,55.75,9.89,48.95,38.25,61.75,0.0923,0.0529
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,72.12,208,-0.093,-0.0152,66.57,13.94,86.06,52.88,59.62,44.71,55.29,0.4672,0.3774
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.48,898,31.7635,4.2993,86.8,57.24,42.76,0.78,55.57,52.34,47.66,-0.1488,-0.0461
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.24,476,8.8522,1.6115,72.91,45.38,54.62,12.18,50.42,42.02,57.98,0.1151,0.2742
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.18,2429,-21.531,-6.3398,45.88,45.41,54.59,0.62,47.02,38.7,61.3,0.1439,-0.0866
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,20.58,617,-6.2425,-1.4724,63.98,39.71,60.29,14.75,46.03,38.74,61.26,0.2886,0.1459
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,75.0,208,-0.093,-0.0152,66.57,12.5,87.5,53.37,57.21,43.75,56.25,0.6913,0.2165
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.82,898,31.7635,4.2993,86.8,58.91,41.09,1.67,56.46,55.12,44.88,-0.2394,-0.044
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.4,474,8.8483,1.6071,72.9,44.3,55.7,17.09,49.79,41.14,58.86,0.1608,0.3174
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.46,2429,-21.531,-6.3398,45.88,49.77,50.23,1.89,47.84,39.44,60.56,0.0204,-0.1038
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,32.26,617,-6.2425,-1.4724,63.98,33.87,66.13,20.26,43.6,40.19,59.81,0.6032,-0.0927
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,89.42,208,-0.093,-0.0152,66.57,5.29,94.71,44.23,48.08,54.81,45.19,1.5126,0.6396
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,22.32,896,31.962,4.302,86.82,61.16,38.84,4.46,57.37,56.47,43.53,-0.4706,0.1253
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,16.34,471,8.7584,1.5934,72.89,41.83,58.17,23.57,52.65,42.46,57.54,0.3394,0.3086
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,32.64,193,-13.9752,-2.8068,16.04,66.32,33.68,0.0,50.78,37.31,62.69,-0.1803,-0.0209
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.96,2097,-5.6604,-1.2415,36.03,50.98,49.02,5.29,49.5,31.09,68.91,-0.0115,-0.0446
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,56.32,696,-0.1876,-0.0379,51.42,21.84,78.16,38.94,51.72,34.77,65.23,0.2073,-0.0283
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,35.76,165,14.0466,2.6228,86.7,67.88,32.12,0.0,55.76,66.67,33.33,-0.3177,-0.1125
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.7,1479,5.5161,1.1331,66.67,53.35,46.65,7.98,51.18,45.17,54.83,-0.0517,0.0947
