kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.08,752,-40.9429,-8.5375,20.63,40.96,59.04,0.13,49.2,45.48,54.52,0.13,-0.1263
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,4.34,115,-9.1263,-1.2721,51.45,47.83,52.17,7.83,53.91,38.26,61.74,0.0081,0.1886
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,56.1,41,-0.8017,-0.0766,61.25,21.95,78.05,39.02,51.22,34.15,65.85,0.1821,-0.73
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.2,227,77.0066,4.2903,75.03,51.1,48.9,0,51.98,49.78,50.22,-0.0088,0.2251
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,5.5,91,14.2954,1.4985,66.37,47.25,52.75,9.89,52.75,43.96,56.04,0.0456,-0.4951
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,21.34,750,-40.8808,-8.5117,20.6,39.33,60.67,0,45.47,41.2,58.8,0.3158,-0.443
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,14.78,115,-9.1263,-1.2721,51.45,42.61,57.39,14.78,53.04,39.13,60.87,0.1289,0.0859
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,65.86,41,-0.8017,-0.0766,61.25,17.07,82.93,43.9,56.1,31.71,68.29,0.3049,-0.1288
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,16.3,227,77.0066,4.2903,75.03,58.15,41.85,0,57.71,51.54,48.46,-0.1671,0.2653
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,12.08,91,14.2954,1.4985,66.37,56.04,43.96,24.18,60.44,56.04,43.96,-0.1252,-0.8869
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,17.92,748,-40.8661,-8.4982,20.52,41.04,58.96,0.13,44.65,42.51,57.49,0.3927,-0.7389
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,18.26,115,-9.1263,-1.2721,51.45,40.87,59.13,20,50.43,42.61,57.39,0.2062,0.4786
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,85.36,41,-0.8017,-0.0766,61.25,7.32,92.68,48.78,53.66,29.27,70.73,0.5894,-1.0341
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,19.82,227,77.0066,4.2903,75.03,59.91,40.09,0.88,54.19,52.42,47.58,-0.2338,0.563
