kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,19.7,411,-32.7616,-11.2201,45.95,40.15,59.85,0.0,43.8,40.63,59.37,0.1825,-0.2274
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,14.28,28,-4.1517,-0.9804,78.66,42.86,57.14,10.71,39.29,46.43,53.57,0.0647,-0.0556
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,45.46,22,-0.2457,-0.0666,87.03,27.27,72.73,31.82,40.91,18.18,81.82,0.096,0.545
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,2.94,68,9.772,1.8725,93.08,48.53,51.47,2.94,52.94,44.12,55.88,0.0192,-0.1726
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,7.7,13,2.5847,0.5545,83.14,53.85,46.15,15.38,69.23,38.46,61.54,-0.1107,-1.0785
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.4,409,-32.8057,-11.2294,45.86,42.3,57.7,0.24,41.81,40.34,59.66,0.2096,-0.6115
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,28.58,28,-4.1517,-0.9804,78.66,35.71,64.29,14.29,39.29,60.71,39.29,0.2749,-0.5174
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,72.72,22,-0.2457,-0.0666,87.03,13.64,86.36,40.91,50.0,9.09,90.91,0.2474,1.1615
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,26.48,68,9.772,1.8725,93.08,63.24,36.76,1.47,64.71,55.88,44.12,-0.265,-0.3972
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,7.7,13,2.5847,0.5545,83.14,53.85,46.15,38.46,84.62,38.46,61.54,-0.0151,-3.0833
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.1,407,-32.844,-11.2378,45.67,45.45,54.55,0.74,41.03,43.24,56.76,0.2243,-0.9811
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,57.14,28,-4.1517,-0.9804,78.66,21.43,78.57,17.86,32.14,64.29,35.71,0.7539,-0.7739
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,63.64,22,-0.2457,-0.0666,87.03,18.18,81.82,40.91,50.0,18.18,81.82,0.3043,1.3127
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,26.48,68,9.772,1.8725,93.08,63.24,36.76,4.41,64.71,60.29,39.71,-0.3484,-1.0745
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,7.7,13,2.5847,0.5545,83.14,53.85,46.15,46.15,76.92,30.77,69.23,-0.1233,-3.0139
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.98,402,-33.1183,-11.309,45.11,47.51,52.49,1.74,40.05,45.27,54.73,0.1205,-1.745
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,78.58,28,-4.1517,-0.9804,78.66,10.71,89.29,32.14,35.71,67.86,32.14,1.912,-0.2375
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,63.64,22,-0.2457,-0.0666,87.03,18.18,81.82,54.55,59.09,40.91,59.09,0.6602,0.7219
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,52.94,68,9.772,1.8725,93.08,76.47,23.53,11.76,76.47,50.0,50.0,-0.6561,-2.7907
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,23.08,13,2.5847,0.5545,83.14,61.54,38.46,61.54,100.0,46.15,53.85,-0.0812,-3.8483
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,8.2,61,-11.4948,-2.8686,16.73,54.1,45.9,0.0,37.7,45.9,54.1,-0.0233,-0.229
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.22,282,-5.8096,-1.4249,36.01,45.39,54.61,4.61,44.68,32.98,67.02,0.0428,-0.2021
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,82.76,58,0.1832,0.037,56.11,8.62,91.38,41.38,46.55,44.83,55.17,0.3422,-0.4465
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,23.8,21,10.8043,2.4289,89.82,61.9,38.1,0.0,47.62,71.43,28.57,-0.0635,0.1818
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.0,120,4.9399,1.1583,72.28,57.5,42.5,8.33,55.83,47.5,52.5,-0.1317,-0.1311
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,31.14,61,-11.4948,-2.8686,16.73,65.57,34.43,4.92,36.07,37.7,62.3,-0.4053,-0.588
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.58,280,-5.8096,-1.4249,36.17,45.71,54.29,11.43,42.86,35.0,65.0,0.1164,-0.6368
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,86.2,58,0.1832,0.037,56.11,6.9,93.1,50.0,51.72,41.38,58.62,0.5043,-0.7557
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,71.42,21,10.8043,2.4289,89.82,85.71,14.29,0.0,42.86,66.67,33.33,-0.3271,0.0396
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,强,30.0,120,4.9399,1.1583,72.28,65.0,35.0,22.5,61.67,56.67,43.33,-0.2399,-0.4078
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,67.22,61,-11.4948,-2.8686,16.73,83.61,16.39,9.84,34.43,37.7,62.3,-0.7058,-0.6808
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.2,278,-5.8042,-1.4129,36.36,46.4,53.6,16.55,41.01,37.77,62.23,0.0757,-1.0992
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,93.1,58,0.1832,0.037,56.11,3.45,96.55,48.28,50.0,43.1,56.9,0.886,-0.6897
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,33.34,21,10.8043,2.4289,89.82,66.67,33.33,4.76,47.62,80.95,19.05,-0.9368,-1.0152
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.0,120,4.9399,1.1583,72.28,52.5,47.5,40.0,60.83,60.83,39.17,-0.0487,-0.7993
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,83.6,61,-11.4948,-2.8686,16.73,91.8,8.2,18.03,45.9,42.62,57.38,-1.6146,-0.4382
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.22,273,-5.7654,-1.402,36.68,46.89,53.11,24.91,34.8,41.03,58.97,0.0752,-2.2808
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,96.56,58,0.1832,0.037,56.11,1.72,98.28,48.28,46.55,36.21,63.79,1.2273,-1.0732
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,80.96,21,10.8043,2.4289,89.82,90.48,9.52,52.38,76.19,95.24,4.76,-1.4073,-3.4686
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中强,18.34,120,4.9399,1.1583,72.28,40.83,59.17,55.0,60.0,59.17,40.83,0.3351,-1.2299
