kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,15.5,1496,-29.7335,-7.8891,34.73,42.25,57.75,0.0,50.13,33.76,66.24,0.1012,-0.0345
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,8.8,375,-6.33,-1.3237,55.15,45.6,54.4,3.47,48.0,33.6,66.4,0.0494,-0.0409
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,56.1,123,-0.1585,-0.0384,62.77,21.95,78.05,34.15,47.97,35.77,64.23,0.2253,-0.0572
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.46,611,43.6172,4.3705,76.99,48.77,51.23,0.0,52.21,45.34,54.66,0.0086,0.3902
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.42,489,8.4696,1.4331,65.16,44.79,55.21,3.48,47.44,37.83,62.17,0.0654,0.1319
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.96,1496,-29.7335,-7.8891,34.73,43.52,56.48,0.2,49.26,35.76,64.24,0.1561,-0.1191
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.26,375,-6.33,-1.3237,55.15,41.87,58.13,13.87,51.47,35.47,64.53,0.1338,0.2934
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,72.14,122,-0.1411,-0.0319,62.68,13.93,86.07,45.08,53.28,37.7,62.3,0.5365,0.7374
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,6.38,611,43.6172,4.3705,76.99,53.19,46.81,0.49,56.3,51.88,48.12,-0.116,0.8575
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,10.66,488,8.4896,1.4346,65.15,44.67,55.33,9.84,49.8,40.57,59.43,0.0626,0.5947
