kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.62,376,-44.9862,-8.6219,20.45,40.69,59.31,0.27,48.94,36.7,63.3,0.1549,0.0384
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,6.66,75,-11.9646,-1.2263,60.88,46.67,53.33,5.33,49.33,41.33,58.67,0.0905,0.1771
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,62.5,32,-0.7209,-0.0915,68.52,18.75,81.25,12.5,25.0,46.88,53.13,0.2789,-0.2702
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,0.0,58,65.5409,3.3609,88.9,50.0,50.0,3.45,50.0,55.17,44.83,0.0026,0.5402
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,6.8,103,18.2861,1.2742,71.55,53.4,46.6,2.91,58.25,39.81,60.19,-0.0247,-0.6883
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,23.52,374,-45.0459,-8.6219,20.24,38.24,61.76,0.8,44.92,37.7,62.3,0.2913,0.4791
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,22.66,75,-11.9646,-1.2263,60.88,38.67,61.33,5.33,46.67,49.33,50.67,0.2824,-0.8347
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,81.25,32,-0.7209,-0.0915,68.52,9.38,90.63,18.75,34.38,53.13,46.88,0.4406,-1.7608
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,24.14,58,65.5409,3.3609,88.9,62.07,37.93,3.45,60.34,75.86,24.14,-0.3857,0.3177
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,16.5,103,18.2861,1.2742,71.55,58.25,41.75,6.8,61.17,40.78,59.22,-0.1604,-0.917
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,24.74,372,-45.0545,-8.65,19.94,37.63,62.37,1.34,43.55,36.02,63.98,0.5034,0.8161
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,52.0,75,-11.9646,-1.2263,60.88,24.0,76.0,9.33,36.0,49.33,50.67,0.5579,-0.0669
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,93.75,32,-0.7209,-0.0915,68.52,3.13,96.88,12.5,18.75,50.0,50.0,0.8155,-0.4552
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,34.48,58,65.5409,3.3609,88.9,67.24,32.76,6.9,68.97,86.21,13.79,-0.5835,-0.5508
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,20.38,103,18.2861,1.2742,71.55,60.19,39.81,11.65,63.11,41.75,58.25,-0.2525,-2.0891
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,22.62,367,-45.8637,-8.8115,19.66,38.69,61.31,3.81,42.23,35.15,64.85,0.7612,2.246
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,41.34,75,-11.9646,-1.2263,60.88,29.33,70.67,10.67,44.0,48.0,52.0,0.8252,3.6036
