kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,1,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,14.64,3477,-13.3689,-6.0194,53.09,42.68,57.32,0.12,49.78,36.67,63.33,0.0941,0.0155
233MA,ma233,大周期天气过滤,233MA下侧偏离,1,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,弱,6.92,1169,-3.121,-1.3809,66.74,46.54,53.46,4.7,49.36,41.83,58.17,0.0387,-0.0499
233MA,ma233,大周期天气过滤,233MA贴近中轴,1,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,51.26,357,0.0277,0.0132,71.57,24.37,75.63,35.29,49.58,38.38,61.62,0.209,-0.0112
233MA,ma233,大周期天气过滤,233MA上侧极端,1,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,2.04,1568,17.1715,4.4313,84.7,48.98,51.02,0.06,51.91,45.41,54.59,0.0147,-0.0206
233MA,ma233,大周期天气过滤,233MA上侧偏离,1,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.94,1195,3.7491,1.5162,75.15,46.53,53.47,4.18,48.95,39,61,0.0372,0.0506
233MA,ma233,大周期天气过滤,233MA下侧极端,3,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9,3477,-13.3689,-6.0194,53.09,45.5,54.5,0.55,51.54,36.35,63.65,0.1029,0.0671
233MA,ma233,大周期天气过滤,233MA下侧偏离,3,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,12.94,1167,-3.123,-1.381,66.74,43.53,56.47,11.05,48.76,41.22,58.78,0.1294,-0.2135
233MA,ma233,大周期天气过滤,233MA贴近中轴,3,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,73.66,357,0.0277,0.0132,71.57,13.17,86.83,45.94,52.38,41.74,58.26,0.4312,0.1138
233MA,ma233,大周期天气过滤,233MA上侧极端,3,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.3,1568,17.1715,4.4313,84.7,54.15,45.85,0.7,54.85,48.85,51.15,-0.1163,0.0119
233MA,ma233,大周期天气过滤,233MA上侧偏离,3,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.12,1195,3.7491,1.5162,75.15,45.44,54.56,10.63,50.21,39.08,60.92,0.072,0.012
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.4,3477,-13.3689,-6.0194,53.09,47.8,52.2,1.06,52.32,37.7,62.3,0.0695,0.1094
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,16.74,1165,-3.1288,-1.3814,66.74,41.63,58.37,15.88,46.78,41.97,58.03,0.2088,-0.2896
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,79.28,357,0.0277,0.0132,71.57,10.36,89.64,47.06,51.82,43.42,56.58,0.7095,-0.1167
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,12.24,1568,17.1715,4.4313,84.7,56.12,43.88,1.15,55.61,52.36,47.64,-0.2,0.0604
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,13.98,1195,3.7491,1.5162,75.15,43.01,56.99,15.56,50.54,37.99,62.01,0.1752,0.0076
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.34,3477,-13.3689,-6.0194,53.09,52.17,47.83,2.79,52,39.49,60.51,-0.1093,0.3056
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,26.62,1161,-3.1323,-1.3867,66.72,36.69,63.31,22.39,47.03,43.07,56.93,0.4577,-0.426
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,82.02,356,0.0231,0.0118,71.58,8.99,91.01,45.79,50.56,48.6,51.4,1.2659,-0.3789
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.92,1568,17.1715,4.4313,84.7,60.46,39.54,3.38,55.42,55.8,44.2,-0.5047,0.1157
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,13.14,1195,3.7491,1.5162,75.15,43.43,56.57,23.6,53.64,42.85,57.15,0.1939,-0.2795
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,38.28,175,-8.0647,-2.7467,14.12,69.14,30.86,0,59.43,54.86,45.14,-0.2035,-0.1907
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.26,3120,-3.0675,-1.1696,36.68,52.63,47.37,5.87,50.48,41.28,58.72,-0.0277,-0.0146
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,49.78,1314,-0.0263,-0.0112,50.28,25.11,74.89,37.67,50.46,34.4,65.6,0.2106,0.0278
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,23.84,260,7.5219,2.7484,85.61,61.92,38.08,0.38,54.62,48.85,51.15,-0.2338,-0.0195
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.42,2897,2.9162,1.1437,64.91,53.71,46.29,6.52,51.5,38.52,61.48,-0.0423,0.0231
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,54.28,175,-8.0647,-2.7467,14.12,77.14,22.86,2.29,61.14,43.43,56.57,-0.5506,0.0205
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.98,3118,-3.0675,-1.1701,36.68,54.49,45.51,14.91,50.35,38.23,61.77,-0.0847,-0.0506
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.02,1314,-0.0263,-0.0112,50.28,14.99,85.01,43.53,48.63,35.77,64.23,0.4633,0.0297
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,55.38,260,7.5219,2.7484,85.61,77.69,22.31,2.31,55.77,60,40,-0.6483,0.5297
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.28,2897,2.9162,1.1437,64.91,53.64,46.36,17.74,51.98,42.56,57.44,-0.0724,0.0121
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,63.42,175,-8.0647,-2.7467,14.12,81.71,18.29,7.43,56.57,37.71,62.29,-0.9041,0.2697
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.14,3116,-3.066,-1.1705,36.68,55.07,44.93,22.85,49.45,37.13,62.87,-0.099,-0.1102
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.62,1314,-0.0263,-0.0112,50.28,11.19,88.81,46.65,51.22,37.67,62.33,0.602,0.0249
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,60.76,260,7.5219,2.7484,85.61,80.38,19.62,8.85,57.69,63.85,36.15,-1.0217,1.2647
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.32,2897,2.9162,1.1437,64.91,54.16,45.84,25.89,51.78,46.46,53.54,-0.0927,0.0137
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,88.58,175,-8.0647,-2.7467,14.12,94.29,5.71,20.57,52,39.43,60.57,-1.3898,0.6531
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.3,3112,-3.0647,-1.1705,36.66,56.65,43.35,36.86,48.88,37.02,62.98,-0.1603,-0.1002
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.48,1313,-0.0247,-0.0111,50.27,8.76,91.24,47.75,48.67,42.96,57.04,0.8393,0.1139
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,85.38,260,7.5219,2.7484,85.61,92.69,7.31,22.69,55,70.38,29.62,-1.5667,1.3746
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.22,2897,2.9162,1.1437,64.91,55.61,44.39,40.42,53.5,50.57,49.43,-0.1282,-0.01
